site;mois;poids
FRPF74;5;1,60394
FRPF75;5;1,35021
FRPF79;5;1,78678
FRPF80;5;0,77887
FRPF81;5;1,26229
FRPF82;5;0,21041
FRPF84;5;0,77052
FRPF85;5;0,83755
FRPF89;5;4,64387
FRPF90;5;9,16587
FRPG01;5;3,00394
FRPG02;5;1,38556
FRPG06;5;3,86708
FRPG11;5;0,22784
FRPG13;5;0,65651
FRPG15;5;1,49963
FRPG17;5;0,53957
FRPG23;5;2,11612
FRPG25;5;1,68155
FRPG29;5;3,03421
FRPG30;5;3,49362
FRPG31;5;0,49679
FRPG33;5;1,84452
FRPG35;5;12,77692
FRPG36;5;1,56927
FRPG37;5;1,68773
FRPG39;5;1,65744
FRPG40;5;2,4815
FRPG41;5;1,91697
FRPG42;5;2,54149
FRPG43;5;3,75272
FRPG49;5;0,99689
FRPG53;5;2,2294
FRPG54;5;0,91147
FRPG59;5;1,12815
FRPG60;5;4,47586
FRPG63;5;0,68608
FRPG72;5;6,2687
FRPG73;5;1,77686
FRPG77;5;4,1091
FRPG78;5;2,28027
FRPG79;5;1,67913
FRPG80;5;0,90351
FRPG81;5;2,0066
FRPG84;5;1,96287
FRPG88;5;1,3688
FRPG89;5;0,72965
FRPG93;5;0,9014
FRPG94;5;1,60584
FRPH02;5;1,91101
FRPH03;5;0,94448
FRPH05;5;2,81206
FRPH07;5;1,02175
FRPH11;5;2,45737
FRPH15;5;3,43992
FRPH19;5;4,02821
FRPH21;5;1,33421
FRPH22;5;1,62228
FRPH23;5;1,89276
FRPH25;5;2,91106
FRPH26;5;2,58043
FRPH28;5;2,21951
FRPH29;5;1,74524
FRPH30;5;2,21105
FRPH35;5;1,68321
FRPH38;5;1,34009
FRPH39;5;0,42805
FRPH43;5;0,40129
FRPH46;5;0,81362
FRPH47;5;2,37305
FRPH48;5;4,98055
FRPH49;5;3,38249
FRPH50;5;2,83503
FRPH51;5;4,16337
FRPH58;5;5,05356
FRPH60;5;1,62756
FRPH61;5;2,67024
FRPH64;5;2,24303
FRPH65;5;2,19281
FRPH67;5;1,04621
FRPH69;5;2,19949
FRPH73;5;0,28348
FRPH75;5;1,22807
FRPH77;5;2,29923
FRPH80;5;2,05764
FRPH81;5;1,94544
FRPH82;5;0,18628
FRPH84;5;3,49934
FRPH93;5;3,11548
FRPH94;5;4,04001
FRPH95;5;0,93823
FRPH96;5;4,11063
FRPH97;5;0,49572
FRPH98;5;1,03216
FRPI02;5;0,91325
FRPI04;5;2,04365
FRPI08;5;2,37807
FRPI09;5;2,08483
FRPI10;5;3,99262
FRPI11;5;2,64472
FRPI12;5;0,83788
FRPI14;5;2,73546
FRPI15;5;0,88554
FRPI16;5;1,26482
FRPI17;5;1,16393
FRPI18;5;1,32821
FRPI20;5;2,39118
FRPI21;5;1,30117
FRPI24;5;0,71021
FRPI28;5;0,76369
FRPI33;5;5,88935
FRPI34;5;9,10729
FRPI35;5;1,64511
FRPI38;5;0,66381
FRPI39;5;1,49407
FRPI40;5;4,11358
FRPI43;5;1,10634
FRPI44;5;0,07209
FRPI47;5;2,63608
FRPI48;5;2,32904
FRPI51;5;1,72473
FRPI56;5;2,12001
FRPI57;5;0,96701
FRPI58;5;0,48108
FRPI59;5;1,80174
FRPI61;5;1,31737
FRPI71;5;2,71245
FRPI72;5;1,24919
FRPI73;5;1,53028
FRPI79;5;1,74538
FRPI82;5;4,2285
FRPI87;5;13,69609
FRPI88;5;1,35108
FRPI89;5;4,1198
FRPI90;5;1,78864
FRPI91;5;1,39924
FRPI95;5;1,261
FRPI96;5;0,38168
FRPI97;5;0,666
FRPI98;5;1,41659
FRPJ02;5;1,12971
FRPJ05;5;1,95579
FRPJ06;5;2,10334
FRPJ07;5;1,65617
FRPJ09;5;2,24662
FRPJ11;5;3,75428
FRPJ16;5;1,60812
FRPJ17;5;0,17188
FRPJ20;5;1,70091
FRPJ23;5;1,58018
FRPJ24;5;2,42674
FRPJ26;5;0,89425
FRPJ27;5;0,87042
FRPJ28;5;0,56109
FRPJ30;5;0,91498
FRPJ32;5;3,66023
FRPJ39;5;4,12813
FRPJ42;5;1,03514
FRPJ44;5;1,63588
FRPJ46;5;1,00127
FRPJ47;5;4,6233
FRPJ48;5;4,59177
FRPJ49;5;5,28512
FRPJ51;5;1,96803
FRPJ52;5;1,42142
FRPJ55;5;1,42177
FRPJ61;5;1,01013
FRPJ62;5;2,41668
FRPJ65;5;1,03054
FRPJ66;5;2,3713
FRPJ67;5;0,79321
FRPJ78;5;1,23109
FRPJ80;5;3,26944
FRPJ81;5;0,5189
FRPJ82;5;2,41206
FRPJ84;5;1,13569
FRPJ89;5;0,61067
FRPJ90;5;2,03729
FRPJ91;5;1,07998
FRPJ92;5;1,90818
FRPJ93;5;1,59961
FRPJ96;5;1,71002
FRPJA1;5;0,6677
FRPK07;5;2,73825
FRPK08;5;2,12615
FRPK10;5;0,62505
FRPK11;5;1,35685
FRPK14;5;0,52024
FRPK16;5;0,98472
FRPK17;5;2,64814
FRPK18;5;1,76377
FRPK25;5;1,93311
FRPK28;5;1,43582
FRPK29;5;1,07116
FRPK34;5;2,4625
FRPK49;5;1,65013
FRPK54;5;0,87802
FRPK55;5;2,68138
FRPK56;5;4,20949
FRPK57;5;0,87555
FRPK59;5;0,9389
FRPK63;5;1,83468
FRPK64;5;2,98828
FRPK65;5;0,75842
FRPK67;5;1,17622
FRPK68;5;6,14274
FRPK69;5;2,89399
FRPK70;5;1,00236
FRPK75;5;1,62153
FRPK76;5;1,87676
FRPK80;5;1,37806
FRPK83;5;1,40953
FRPK85;5;1,34543
FRPK87;5;1,92376
FRPK89;5;1,71833
FRPK94;5;1,62804
FRPK95;5;0,76702
FRPK96;5;3,09363
FRPK97;5;2,00964
FRPK98;5;1,3163
FRPL01;5;0,53597
FRPL04;5;2,28643
FRPL10;5;2,97064
FRPL14;5;1,92079
FRPL16;5;9,99131
FRPL21;5;2,79114
FRPL22;5;3,25045
FRPL23;5;2,23732
FRPL25;5;3,46502
FRPL26;5;3,447
FRPL27;5;2,71909
FRPL28;5;0,29802
FRPL31;5;4,37194
FRPL32;5;2,60852
FRPL34;5;3,37718
FRPL37;5;1,08102
FRPL38;5;3,8398
FRPL44;5;3,87058
FRPL45;5;2,66256
FRPL46;5;2,56479
FRPL47;5;2,51063
FRPL50;5;0,78725
FRPL51;5;2,98157
FRPL53;5;3,66492
FRPL55;5;1,51201
FRPL56;5;2,94031
FRPL63;5;1,85129
FRPL67;5;1,28151
FRPM31;5;3,22387
FRPN43;5;2,92852
FRPR24;5;0,79356
FRPV97;5;2,14796
FRPW32;5;1,26983
FRPW33;5;0,57934
FRPW54;5;4,01441
FRPW83;5;0,50035
FRPW93;5;0,88044
FRPW98;5;0,66691
FRPX77;5;1,48135
FRPX86;5;1,12148
FRPYAB;5;2,24925
FRPYCK;5;0,70006
FRPYIP;5;3,09083
FRPYIQ;5;9,84712
FRPZ80;5;2,38323
FRPZ81;5;1,10402
FRPZ87;5;1,40607
FRPZ92;5;3,89243
FRPZ99;5;0,93562
FRPA01;6;2,37908
FRPA13;6;0,38045
FRPA27;6;2,15538
FRPA36;6;3,89584
FRPA41;6;0,23183
FRPA49;6;2,63305
FRPA51;6;2,3989
FRPA56;6;4,15283
FRPA69;6;2,06997
FRPA87;6;0,35475
FRPA90;6;0,25118
FRPA94;6;1,85102
FRPACX;6;1,79421
FRPAD8;6;2,05513
FRPAD9;6;0,64385
FRPADB;6;0,28751
FRPADI;6;13,83367
FRPADQ;6;0,29594
FRPADR;6;0,78207
FRPAEA;6;3,31509
FRPAEU;6;1,90139
FRPAFS;6;2,29186
FRPAFT;6;0,19243
FRPAFW;6;4,99648
FRPAFX;6;0,71788
FRPAGC;6;0,64221
FRPAGD;6;3,35732
FRPAGF;6;0,44981
FRPAGG;6;2,15702
FRPAGH;6;7,20902
FRPAGJ;6;2,18604
FRPAH3;6;2,12781
FRPAHP;6;1,39801
FRPAI3;6;2,19863
FRPAIP;6;3,75057
FRPAIR;6;1,56566
FRPAIX;6;0,86638
FRPAIY;6;3,26823
FRPAIZ;6;1,30015
FRPAJD;6;1,53464
FRPAJW;6;0,60197
FRPAKC;6;1,21559
FRPAKF;6;2,4281
FRPAKG;6;1,86663
FRPAKH;6;3,7586
FRPAKX;6;0,77638
FRPAL9;6;0,59875
FRPAM2;6;2,17131
FRPAM3;6;1,25831
FRPAM4;6;3,88536
FRPAM7;6;1,78045
FRPAME;6;0,70642
FRPAMK;6;0,62934
FRPAMX;6;0,29154
FRPAN3;6;0,61395
FRPAN6;6;0
FRPAP1;6;4,07711
FRPASF;6;2,37668
FRPAWI;6;2,0397
FRPB30;6;2,83294
FRPB48;6;1,69542
FRPB66;6;1,49709
FRPBB3;6;2,15005
FRPBB4;6;1,0464
FRPBB6;6;1,38517
FRPC01;6;1,07953
FRPC16;6;2,73392
FRPC23;6;0,7652
FRPC33;6;3,44592
FRPC35;6;3,16104
FRPC36;6;3,41727
FRPC38;6;1,00283
FRPC39;6;0,83883
FRPC40;6;1,86689
FRPC41;6;2,00183
FRPC42;6;1,49292
FRPC43;6;13,62784
FRPC44;6;1,68464
FRPC48;6;1,9039
FRPC83;6;3,76657
FRPCC1;6;2,99243
FRPCC6;6;2,27387
FRPCFI;6;2,02079
FRPCFT;6;1,11893
FRPCFU;6;0,84049
FRPCFV;6;0,14506
FRPCFZ;6;0,24622
FRPCGD;6;0,32449
FRPCGE;6;0,42931
FRPCGF;6;1,80894
FRPCGP;6;2,58424
FRPCGR;6;1,0793
FRPCIP;6;0,74575
FRPD28;6;1,38492
FRPD45;6;2,01617
FRPD55;6;1,54689
FRPD56;6;2,6639
FRPD83;6;0,2037
FRPD84;6;1,65773
FRPD85;6;1,23138
FRPD89;6;4,01774
FRPD90;6;2,26532
FRPD92;6;1,36557
FRPD93;6;0,65553
FRPD98;6;0,42092
FRPE01;6;2,9081
FRPE06;6;0,9442
FRPE15;6;1,35292
FRPE16;6;0,83682
FRPE17;6;1,41292
FRPE18;6;2,82103
FRPE19;6;1,26094
FRPE20;6;2,42139
FRPE22;6;0,25709
FRPE24;6;1,40711
FRPE25;6;2,55118
FRPE26;6;1,65973
FRPE27;6;2,67962
FRPE28;6;15,04391
FRPE35;6;2,83135
FRPE36;6;2,07889
FRPE38;6;1,20671
FRPE47;6;1,02584
FRPE52;6;1,01928
FRPE53;6;0,50701
FRPE56;6;2,09567
FRPE64;6;0,94033
FRPE70;6;1,81369
FRPE74;6;0,62955
FRPE75;6;1,30332
FRPE76;6;0,4359
FRPE78;6;3,42451
FRPE82;6;3,17452
FRPE83;6;1,55646
FRPE85;6;3,37342
FRPE89;6;11,07834
FRPE90;6;1,50538
FRPE91;6;2,09457
FRPE94;6;1,31629
FRPE95;6;1,55007
FRPE96;6;1,48382
FRPE98;6;1,59662
FRPF03;6;1,3797
FRPF04;6;2,15085
FRPF08;6;2,36118
FRPF12;6;1,85879
FRPF13;6;3,29997
FRPF15;6;0,84301
FRPF19;6;1,19513
FRPF20;6;0,68644
FRPF24;6;2,09103
FRPF26;6;1,6488
FRPF30;6;1,99441
FRPF45;6;3,52878
FRPF48;6;2,47437
FRPF49;6;4,59181
FRPF50;6;2,05743
FRPF58;6;1,71636
FRPF59;6;0,47271
FRPF64;6;0,73895
FRPF67;6;1,76457
FRPF69;6;3,02919
FRPF70;6;3,56753
FRPF71;6;1,49881
FRPF72;6;1,4416
FRPF74;6;1,45812
FRPF75;6;1,13526
FRPF79;6;2,07301
FRPF80;6;3,63889
FRPF81;6;1,14302
FRPF82;6;0,35406
FRPF84;6;1,33714
FRPF85;6;0,88628
FRPF89;6;5,07596
FRPF90;6;9,553
FRPG01;6;3,53748
FRPG02;6;0,92006
FRPG06;6;1,57763
FRPG11;6;0,50059
FRPG13;6;0,66269
FRPG15;6;1,98212
FRPG17;6;1,07282
FRPG23;6;0,21594
FRPG25;6;1,71592
FRPG29;6;2,17684
FRPG30;6;3,56408
FRPG31;6;0,71588
FRPG33;6;0,87023
FRPG35;6;12,00593
FRPG36;6;1,20515
FRPG37;6;1,83557
FRPG39;6;2,18606
FRPG40;6;3,07214
FRPG41;6;2,0235
FRPG42;6;1,96944
FRPG43;6;3,35137
FRPG49;6;1,29207
FRPG53;6;3,2849
FRPG54;6;0,62887
FRPG59;6;0,8018
FRPG60;6;3,93729
FRPG63;6;0,74233
FRPG72;6;1,91018
FRPG73;6;1,60748
FRPG77;6;6,17469
FRPG78;6;2,47355
FRPG79;6;2,85
FRPG80;6;0,59211
FRPG81;6;1,8497
FRPG84;6;2,67313
FRPG88;6;0,56044
FRPG89;6;0,70907
FRPG93;6;1,44898
FRPG94;6;1,81469
FRPH02;6;2,9442
FRPH03;6;0,88857
FRPH05;6;2,67447
FRPH07;6;1,19235
FRPH11;6;2,73358
FRPH15;6;4,57224
FRPH19;6;4,08645
FRPH21;6;1,47009
FRPH22;6;1,48237
FRPH23;6;1,88442
FRPH25;6;3,08417
FRPH26;6;3,24999
FRPH28;6;2,67938
FRPH29;6;1,57138
FRPH30;6;1,49836
FRPH35;6;0,91299
FRPH38;6;1,46444
FRPH39;6;0,53692
FRPH43;6;0,53053
FRPH46;6;1,31785
FRPH47;6;2,26599
FRPH48;6;4,63243
FRPH49;6;3,30109
FRPH50;6;3,13912
FRPH51;6;4,1869
FRPH58;6;5,3166
FRPH60;6;1,44287
FRPH61;6;3,67328
FRPH64;6;2,91195
FRPH65;6;2,41847
FRPH67;6;0
FRPH69;6;2,48272
FRPH73;6;0,53708
FRPH75;6;1,24587
FRPH77;6;1,58615
FRPH80;6;0,44705
FRPH81;6;1,90129
FRPH82;6;0,28514
FRPH84;6;4,72456
FRPH93;6;2,02711
FRPH94;6;4,21443
FRPH95;6;1,01625
FRPH96;6;2,26931
FRPH97;6;0,08281
FRPH98;6;0,59349
FRPI02;6;0,88873
FRPI04;6;1,81677
FRPI08;6;4,96406
FRPI09;6;2,44324
FRPI10;6;5,88088
FRPI11;6;0,98014
FRPI12;6;1,66857
FRPI14;6;6,07076
FRPI15;6;1,30202
FRPI16;6;0,37425
FRPI17;6;0,95362
FRPI18;6;1,4701
FRPI20;6;5,1563
FRPI21;6;0
FRPI24;6;1,31009
FRPI28;6;0,77649
FRPI33;6;0,75327
FRPI34;6;5,8073
FRPI35;6;1,26005
FRPI38;6;0,55469
FRPI39;6;1,82188
FRPI40;6;4,73081
FRPI43;6;1,14448
FRPI44;6;0,26864
FRPI47;6;2,17088
FRPI48;6;3,29567
FRPI51;6;1,54253
FRPI56;6;2,68046
FRPI57;6;2,1183
FRPI58;6;0,15249
FRPI59;6;0,98982
FRPI61;6;0,60184
FRPI71;6;2,23363
FRPI72;6;0,70681
FRPI73;6;0,97869
FRPI79;6;2,1286
FRPI82;6;0,803
FRPI87;6;4,31184
FRPI88;6;1,68274
FRPI89;6;4,55944
FRPI90;6;2,11016
FRPI91;6;1,32709
FRPI95;6;1,9054
FRPI96;6;0,47055
FRPI97;6;0,71156
FRPI98;6;1,64308
FRPJ02;6;1,93356
FRPJ05;6;1,87497
FRPJ06;6;2,53576
FRPJ07;6;2,1073
FRPJ09;6;1,22812
FRPJ11;6;6,18922
FRPJ16;6;1,83731
FRPJ17;6;0,35661
FRPJ20;6;1,17055
FRPJ23;6;1,63646
FRPJ24;6;3,45726
FRPJ26;6;1,27974
FRPJ27;6;0,74584
FRPJ28;6;0,25138
FRPJ30;6;1,02192
FRPJ32;6;3,56783
FRPJ39;6;4,64905
FRPJ42;6;1,64964
FRPJ44;6;2,11086
FRPJ46;6;1,25942
FRPJ47;6;5,71296
FRPJ48;6;1,98952
FRPJ49;6;5,64196
FRPJ51;6;1,73535
FRPJ52;6;1,75386
FRPJ55;6;1,92451
FRPJ61;6;1,21876
FRPJ62;6;2,69279
FRPJ65;6;1,48757
FRPJ66;6;2,59781
FRPJ67;6;0,59193
FRPJ78;6;1,65509
FRPJ80;6;4,02428
FRPJ81;6;0,72081
FRPJ82;6;2,04406
FRPJ84;6;0,95859
FRPJ89;6;0,57356
FRPJ90;6;1,93549
FRPJ91;6;2,0141
FRPJ92;6;2,5871
FRPJ93;6;2,73754
FRPJ96;6;2,99902
FRPJA1;6;0,92852
FRPK07;6;3,11887
FRPK08;6;1,21461
FRPK10;6;0,59544
FRPK11;6;1,48929
FRPK14;6;0,6933
FRPK16;6;1,05023
FRPK17;6;2,55353
FRPK18;6;1,10756
FRPK25;6;2,37623
FRPK28;6;0,37186
FRPK29;6;1,85531
FRPK34;6;1,13088
FRPK49;6;1,6379
FRPK54;6;1,06912
FRPK55;6;3,74872
FRPK56;6;0,77771
FRPK57;6;0,51905
FRPK59;6;0
FRPK63;6;2,24871
FRPK64;6;3,66009
FRPK65;6;0,88757
FRPK67;6;0,76191
FRPK68;6;0,08199
FRPK69;6;2,82356
FRPK70;6;7,35182
FRPK75;6;0,61667
FRPK76;6;0,86179
FRPK80;6;1,37134
FRPK83;6;1,43193
FRPK85;6;1,26005
FRPK87;6;1,74087
FRPK89;6;1,19333
FRPK94;6;2,0322
FRPK95;6;1,07269
FRPK96;6;1,28444
FRPK97;6;2,07325
FRPK98;6;1,29766
FRPL01;6;0,64662
FRPL04;6;2,56352
FRPL10;6;3,14279
FRPL14;6;2,12304
FRPL16;6;0,96303
FRPL21;6;3,28613
FRPL22;6;3,3365
FRPL23;6;1,94968
FRPL25;6;3,00632
FRPL26;6;4,62496
FRPL27;6;2,76395
FRPL28;6;0,84521
FRPL31;6;5,79819
FRPL32;6;2,76573
FRPL34;6;5,83885
FRPL37;6;1,04106
FRPL38;6;3,79804
FRPL44;6;3,53163
FRPL45;6;3,02383
FRPL46;6;4,02539
FRPL47;6;2,21377
FRPL50;6;0,82838
FRPL51;6;1,65953
FRPL53;6;3,85345
FRPL55;6;2,64544
FRPL56;6;4,21255
FRPL63;6;2,11581
FRPL67;6;1,32023
FRPM31;6;3,67204
FRPN43;6;3,96873
FRPR24;6;0,99717
FRPV97;6;1,39637
FRPW32;6;1,22443
FRPW33;6;0,9067
FRPW54;6;3,40016
FRPW83;6;0,23649
FRPW93;6;1,95214
FRPW98;6;1,71503
FRPX77;6;1,49464
FRPX86;6;1,03753
FRPYAB;6;1,90423
FRPYCK;6;0,5183
FRPYIP;6;2,78218
FRPYIQ;6;12,82907
FRPZ80;6;3,14618
FRPZ81;6;0,40152
FRPZ87;6;1,33479
FRPZ92;6;3,52172
FRPZ99;6;0,70774
FRPA01;7;2,15232
FRPA13;7;5,44339
FRPA27;7;1,12998
FRPA36;7;2,69347
FRPA41;7;0,06948
FRPA49;7;1,85623
FRPA51;7;2,69788
FRPA56;7;0,19335
FRPA69;7;1,27988
FRPA87;7;0
FRPA90;7;0,10396
FRPA94;7;1,48322
FRPACX;7;1,69485
FRPAD8;7;1,96601
FRPAD9;7;0,85857
FRPADB;7;0,38218
FRPADI;7;12,78746
FRPADQ;7;0,49394
FRPADR;7;0,68401
FRPAEA;7;2,61499
FRPAEU;7;1,87391
FRPAFS;7;1,56141
FRPAFT;7;0,16816
FRPAFW;7;4,16232
FRPAFX;7;0,94733
FRPAGC;7;0,57276
FRPAGD;7;2,0756
FRPAGF;7;0,51736
FRPAGG;7;1,90213
FRPAGH;7;5,90879
FRPAGJ;7;2,44442
FRPAH3;7;3,56397
FRPAHP;7;1,19272
FRPAI3;7;1,87735
FRPAIP;7;3,89504
FRPAIR;7;2,37612
FRPAIX;7;1,16777
FRPAIY;7;2,90946
FRPAIZ;7;1,95149
FRPAJD;7;1,6976
FRPAJW;7;0,31839
FRPAKC;7;0,88151
FRPAKF;7;1,47732
FRPAKG;7;2,02742
FRPAKH;7;9,05547
FRPAKX;7;1,04262
FRPAL9;7;0
FRPAM2;7;1,57214
FRPAM3;7;1,63513
FRPAM4;7;2,48873
FRPAM7;7;1,75487
FRPAME;7;0
FRPAMK;7;1,14358
FRPAMX;7;0,73783
FRPAN3;7;0,53531
FRPAN6;7;0
FRPAP1;7;1,95245
FRPASF;7;2,25568
FRPAWI;7;2,86368
FRPB30;7;3,15777
FRPB48;7;13,16529
FRPB66;7;2,33968
FRPBB3;7;1,83355
FRPBB4;7;2,06324
FRPBB6;7;3,09214
FRPC01;7;1,31736
FRPC16;7;1,99618
FRPC23;7;0
FRPC33;7;2,92902
FRPC35;7;2,70529
FRPC36;7;9,04193
FRPC38;7;3,33955
FRPC39;7;1,46078
FRPC40;7;1,3866
FRPC41;7;1,305
FRPC42;7;1,32787
FRPC43;7;8,6177
FRPC44;7;1,60747
FRPC48;7;1,94963
FRPC83;7;2,89208
FRPCC1;7;3,08526
FRPCC6;7;1,34765
FRPCFI;7;2,13689
FRPCFT;7;1,08515
FRPCFU;7;0,46675
FRPCFV;7;0
FRPCFZ;7;0,1648
FRPCGD;7;0,44483
FRPCGE;7;0,2956
FRPCGF;7;1,59703
FRPCGP;7;0
FRPCGR;7;1,20304
FRPCIP;7;0,09911
FRPD28;7;0,83295
FRPD45;7;2,40148
FRPD55;7;1,30576
FRPD56;7;0
FRPD83;7;0,4199
FRPD84;7;1,62985
FRPD85;7;10,31521
FRPD89;7;3,3591
FRPD90;7;2,26923
FRPD92;7;1,47198
FRPD93;7;0,77841
FRPD98;7;0,80623
FRPE01;7;2,66796
FRPE06;7;0,95015
FRPE15;7;1,1268
FRPE16;7;0,77511
FRPE17;7;0,93285
FRPE18;7;2,5864
FRPE19;7;2,29557
FRPE20;7;2,80322
FRPE22;7;0,23519
FRPE24;7;1,05698
FRPE25;7;3,0662
FRPE26;7;1,73861
FRPE27;7;2,82562
FRPE28;7;5,45723
FRPE35;7;2,60143
FRPE36;7;2,3391
FRPE38;7;0,76281
FRPE47;7;0,77957
FRPE52;7;0,38103
FRPE53;7;5,15334
FRPE56;7;1,69654
FRPE64;7;1,12085
FRPE70;7;2,34916
FRPE74;7;0,94309
FRPE75;7;0,14274
FRPE76;7;1,046
FRPE78;7;3,77105
FRPE82;7;1,81482
FRPE83;7;1,25455
FRPE85;7;3,65614
FRPE89;7;3,52307
FRPE90;7;1,09524
FRPE91;7;1,58431
FRPE94;7;0,85272
FRPE95;7;1,25425
FRPE96;7;1,0407
FRPE98;7;1,3397
FRPF03;7;0,99894
FRPF04;7;3,10401
FRPF08;7;0,2556
FRPF12;7;1,40344
FRPF13;7;0,81475
FRPF15;7;1,04161
FRPF19;7;4,06891
FRPF20;7;0,50464
FRPF24;7;0,84376
FRPF26;7;0,30792
FRPF30;7;1,75756
FRPF45;7;3,37491
FRPF48;7;1,83409
FRPF49;7;3,44716
FRPF50;7;3,2157
FRPF58;7;0,80843
FRPF59;7;0
FRPF64;7;1,27413
FRPF67;7;1,85496
FRPF69;7;5,96031
FRPF70;7;2,21711
FRPF71;7;1,31807
FRPF72;7;1,69991
FRPF74;7;1,79277
FRPF75;7;1,82323
FRPF79;7;1,67462
FRPF80;7;2,39941
FRPF81;7;1,08545
FRPF82;7;0,1387
FRPF84;7;1,33641
FRPF85;7;0,89506
FRPF89;7;3,78602
FRPF90;7;9,08742
FRPG01;7;3,17363
FRPG02;7;0,98257
FRPG06;7;6,39342
FRPG11;7;0,58681
FRPG13;7;0,206
FRPG15;7;2,3092
FRPG17;7;0,2325
FRPG23;7;0,79241
FRPG25;7;1,33377
FRPG29;7;1,5576
FRPG30;7;3,65293
FRPG31;7;0,83881
FRPG33;7;0,19761
FRPG35;7;10,86833
FRPG36;7;1,44013
FRPG37;7;0,76773
FRPG39;7;2,04158
FRPG40;7;2,78148
FRPG41;7;2,10783
FRPG42;7;2,07138
FRPG43;7;4,82557
FRPG49;7;0,88115
FRPG53;7;3,17661
FRPG54;7;0,71981
FRPG59;7;1,12112
FRPG60;7;5,9465
FRPG63;7;0,69346
FRPG72;7;1,51552
FRPG73;7;1,84627
FRPG77;7;6,74908
FRPG78;7;1,79781
FRPG79;7;2,58799
FRPG80;7;0,48889
FRPG81;7;1,7331
FRPG84;7;1,36202
FRPG88;7;0,43079
FRPG89;7;0,53251
FRPG93;7;0,91777
FRPG94;7;0,84405
FRPH02;7;1,49947
FRPH03;7;0,76169
FRPH05;7;2,36068
FRPH07;7;0,99437
FRPH11;7;3,12572
FRPH15;7;4,33618
FRPH19;7;1,34014
FRPH21;7;0,83217
FRPH22;7;1,27141
FRPH23;7;3,50178
FRPH25;7;2,86508
FRPH26;7;2,42272
FRPH28;7;4,15019
FRPH29;7;0,73463
FRPH30;7;1,50178
FRPH35;7;0,48085
FRPH38;7;1,45948
FRPH39;7;0,57774
FRPH43;7;0,45405
FRPH46;7;1,01097
FRPH47;7;1,64306
FRPH48;7;4,52195
FRPH49;7;3,60365
FRPH50;7;2,95228
FRPH51;7;3,8482
FRPH58;7;3,25436
FRPH60;7;1,44423
FRPH61;7;3,17991
FRPH64;7;2,15241
FRPH65;7;2,71772
FRPH67;7;0
FRPH69;7;2,24516
FRPH73;7;0,37978
FRPH75;7;1,08655
FRPH77;7;1,26802
FRPH80;7;2,52096
FRPH81;7;1,16037
FRPH82;7;0,22624
FRPH84;7;1,69929
FRPH93;7;2,10932
FRPH94;7;2,89662
FRPH95;7;1,06366
FRPH96;7;2,31087
FRPH97;7;0,31386
FRPH98;7;0
FRPI02;7;0,77045
FRPI04;7;0,443
FRPI08;7;3,76388
FRPI09;7;1,27242
FRPI10;7;4,7252
FRPI11;7;2,20741
FRPI12;7;0,225
FRPI14;7;1,28945
FRPI15;7;0,56786
FRPI16;7;1,20642
FRPI17;7;0,96983
FRPI18;7;0,95373
FRPI20;7;3,94549
FRPI21;7;0
FRPI24;7;0,91349
FRPI28;7;0,65372
FRPI33;7;3,36088
FRPI34;7;6,111
FRPI35;7;1,90871
FRPI38;7;0,21514
FRPI39;7;1,53401
FRPI40;7;5,11547
FRPI43;7;0,87771
FRPI44;7;0,35876
FRPI47;7;2,50734
FRPI48;7;2,51877
FRPI51;7;1,68958
FRPI56;7;2,55638
FRPI57;7;5,55232
FRPI58;7;0,14914
FRPI59;7;0,24932
FRPI61;7;0,11898
FRPI71;7;1,97393
FRPI72;7;0,65656
FRPI73;7;0,74431
FRPI79;7;2,43014
FRPI82;7;1,36109
FRPI87;7;0
FRPI88;7;0,77821
FRPI89;7;3,00495
FRPI90;7;1,79259
FRPI91;7;2,12624
FRPI95;7;1,9038
FRPI96;7;0,69382
FRPI97;7;0,69505
FRPI98;7;1,05406
FRPJ02;7;2,2792
FRPJ05;7;3,11253
FRPJ06;7;2,58728
FRPJ07;7;3,51108
FRPJ09;7;1,59232
FRPJ11;7;2,26736
FRPJ16;7;1,3851
FRPJ17;7;0,26814
FRPJ20;7;0,28718
FRPJ23;7;0,09771
FRPJ24;7;2,64667
FRPJ26;7;1,40202
FRPJ27;7;0,6824
FRPJ28;7;0
FRPJ30;7;0,77315
FRPJ32;7;0
FRPJ39;7;7,77986
FRPJ42;7;0
FRPJ44;7;1,88023
FRPJ46;7;1,36233
FRPJ47;7;5,01011
FRPJ48;7;10,64676
FRPJ49;7;3,94315
FRPJ51;7;1,62481
FRPJ52;7;1,54189
FRPJ55;7;1,20475
FRPJ61;7;1,15023
FRPJ62;7;3,42475
FRPJ65;7;0,89799
FRPJ66;7;2,98069
FRPJ67;7;0,02186
FRPJ78;7;0,76376
FRPJ80;7;6,32457
FRPJ81;7;0,44721
FRPJ82;7;1,20348
FRPJ84;7;1,39371
FRPJ89;7;0,42193
FRPJ90;7;1,78531
FRPJ91;7;1,47881
FRPJ92;7;2,55687
FRPJ93;7;2,69102
FRPJ96;7;2,48191
FRPJA1;7;0,98125
FRPK07;7;2,9343
FRPK08;7;3,7996
FRPK10;7;0,32142
FRPK11;7;0,67951
FRPK14;7;0
FRPK16;7;0,53773
FRPK17;7;2,30164
FRPK18;7;1,83383
FRPK25;7;2,27923
FRPK28;7;0,04408
